ranking,objectid,pl_name,hostname,pl_orbper,pl_orbsmax,pl_orbeccen,pl_rade,pl_bmasse,pl_dens,pl_eqt,pl_insol,st_teff,st_lum,st_mass,st_rad,st_met,st_logg,st_age,distancia_tierra,indice_habitabilidad,orig_idx
2269,3.12489,GJ 433 d,GJ 433,2.467518898796424,1.3168982720115863,0.32303030303030306,0.06503281412956972,0.009530208990961195,0.2802520095589832,0.01263171657490705,0.0005731756317426724,0.6094397218457832,0.5242332225011875,0.41666666666666663,0.29243104242074885,0.2236842105263158,0.3425925925925911,0.0789607743250127,3.0148372604691644,0.24907609826335586,1267
2270,3.5438,Kepler-348 c,Kepler-348,2.608389993551172,1.3809809129853858,0.10121212121212121,0.018825288300664923,0.003001462931086524,0.00760373669346072,0.32357154849098235,0.2055707956374416,0.10923576033838446,0.14694306846712357,0.1514423076923077,0.20996548845809768,0.039473684210526314,0.18148148148148166,0.2941925624044829,3.0149656066530555,0.2490681360614736,1739
2271,3.781,Kepler-562 b,Kepler-562,2.6028140321582196,1.3885106232998075,0.10121212121212121,0.2401650416539373,0.05122797634260458,0.4984792526613077,0.20600210749109935,0.10326023792840891,0.05557608859321315,0.0053538712085227655,0.05608974358974354,0.05848620848414976,0.05263157894736842,0.055555555555555074,0.003820682628629567,3.015010175041067,0.24906537129504824,2420
2272,3.1515,Kepler-885 b,Kepler-885,2.6020238719230897,1.3713204548585856,0.10121212121212121,0.08556949227574963,0.013089086466392359,0.3389094069085378,0.2939236024997075,0.19218356858427108,0.11197349869272993,0.14143312750220532,0.1682692307692307,0.20470172969452427,0.14473684210526316,0.16666666666666688,0.18339276617422307,3.015309061096249,0.24904683170938344,4794
2273,3.19325,TOI-1052 c,TOI-1052,2.4694153123721154,1.2395184830357229,0.8987878787878788,0.31261387844740535,0.07514941022945958,0.5232457093200087,0.23718356793019874,0.06015159490975277,0.10074877143991348,0.1301927122209405,0.1634615384615384,0.1544035903981554,0.1842105263157895,0.12962962962962987,0.292919001528273,3.0155384940588705,0.24903260209795894,212
2274,3.1457,TOI-1751 b,TOI-1751,2.4569535515110132,1.2576218291108212,0.8987878787878788,0.11128509280293475,0.04174967234969977,0.14990223767108404,0.20275105686171127,0.29768200539304285,0.05256457640343312,0.10087534776413108,0.04951923076923073,0.18347123601477788,0.4671052631578948,0.24907407407407367,0.41709118695873665,3.015894017417117,0.2490105554735643,1255
2275,3.2932,Kepler-1300 b,Kepler-1300,2.57108774689794,1.3456553571485788,0.10121212121212121,0.02110714142801825,0.0032722716165980905,0.02932869867477727,0.3573088663431227,0.23067281780262266,0.09636839007296072,0.21585465155730477,0.23237179487179485,0.4620410470247832,0.06578947368421052,0.3703703703703699,0.13372389200203766,3.0160344204466223,0.24900184991163252,4664
2276,3.77,Kepler-96 b,Kepler-96,2.616087536254904,1.4000454986750914,0.10121212121212121,0.09526736806700124,0.01683527328263569,0.35303063219639363,0.23309419606933324,0.08785552327335569,0.02409209751824018,0.017747845558797586,0.0,0.011697241696829966,0.05263157894736842,0.017592592592592673,0.2878247580234335,3.016170026027981,0.24899344238894358,5832
2277,3.411,Kepler-555 b,Kepler-555,2.6162430416434113,1.4096578948211613,0.10121212121212121,0.10439478057641455,0.01669986893987991,0.37692809037584174,0.20906913638674846,0.1995323215747959,0.031757764910407514,0.08954332632150369,0.024038461538461557,0.02339448339365993,0.0,0.018518518518518906,0.09042282221090162,3.016214988004418,0.2489906548794793,3704
2278,3.5792,KOI-1599.02,KOI-1599,2.6357989938833475,1.4221652242732228,0.03212121212121211,0.051341695365449774,0.01805391236743774,0.18466217684119052,0.25558574130409345,0.11783184522243817,0.015057560948900114,0.054950125534369273,0.016025641025641038,0.01637613837556195,0.07894736842105263,0.029629629629629593,0.012735608762098895,3.0163448948409703,0.2489826013907592,1261
2279,3.898,K2-172 b,K2-172,2.6304909772592215,1.4213383984372592,0.10121212121212121,0.03799746334328681,0.005461308491149916,0.15750597436454486,0.25061825947624855,0.07512848692585253,0.05721873160582043,0.06858587229422541,0.052599358974358995,0.0766818528056536,0.07894736842105263,0.157407407407407,0.0789607743250127,3.0163777070196756,0.24898056730377657,5508
2280,3.19,Kepler-104 c,Kepler-104,2.56039665315062,1.3569499226202109,0.10121212121212121,0.12150867903156447,0.013866099886655282,0.2732071475124918,0.2111138223171812,0.06907019572608769,0.018342846974114684,0.030284318382303048,0.14583333333333334,0.2041168676096827,0.4671052631578948,0.3101851851851845,0.41709118695873665,3.0164015663632813,0.2489790882402894,4976
2281,3.10643,K2-368 d,K2-368,2.586385164757545,1.3911467183354937,0.10121212121212121,0.05407991911827376,0.007785749708457525,0.2389745817944818,0.12758269897055774,0.016631575813578672,0.3052578265095205,0.2350987310850241,0.203525641025641,0.19709852259158472,0.32894736842105265,0.2101851851851842,0.0789607743250127,3.016440389248378,0.24897668161013992,4175
2282,3.14516,TOI-1691 b,TOI-1691,2.6123517594078347,1.394814753105605,0.10121212121212121,0.15174323296899603,0.03069165102464415,0.40734303714968495,0.22925529823494575,0.09035173674687154,0.005201702873256403,0.010375245979507362,0.024038461538461557,0.0,0.06842105263157894,0.028703703703704182,0.25471217524197654,3.0169268725632703,0.2489465284594247,680
2283,3.8938,K2-32 c,K2-32,2.582938301908873,1.3802920245949175,0.19575757575757577,0.1217368643442998,0.016022847226100992,0.4431892244188572,0.19373399190850285,0.03916848040635064,0.1388033345653156,0.10045124516523037,0.13621794871794873,0.08188069187780969,0.07894736842105263,0.04629629629629604,0.41709118695873665,3.017054088818177,0.24893864456134351,4082
2284,3.1356,Kepler-804 b,Kepler-804,2.630058980917857,1.4212408321771757,0.10121212121212121,0.0536235484928031,0.007718047537079633,0.23680208559635013,0.26785385688668994,0.12811667993866127,0.010677179581947353,0.016814819841215987,0.008012820512820519,0.02924310424207491,0.0,0.03703703703703699,0.08278145695364243,3.0172984786745847,0.24892350053360413,4383
2285,3.11231,HD 21693 b,HD 21693,2.5678144411212616,1.3689654178027986,0.6260606060606061,0.10268339073089955,0.016316223302071855,0.3747555941777101,0.20518119718502822,0.04396547951869599,0.09527329473122254,0.07043835244622379,0.1602564102564102,0.0500770614282987,0.0,0.06481481481481494,0.0789607743250127,3.017886263154579,0.24888708502536508,593
2286,3.15063,TOI-2322 c,TOI-2322,2.586201947219874,1.383864631829207,0.10121212121212121,0.049858490832670126,0.03859023768539817,0.41929176623940917,0.12360126449465961,0.014221888718972554,0.3049840526740859,0.25185587297278955,0.23798076923076922,0.1976833846764262,0.15789473684210525,0.12037037037037002,0.08914926133469175,3.0180380224615244,0.24887768468337723,5218
2287,3.3585,Kepler-1887 b,Kepler-1887,2.588285961597136,1.3744124422855715,0.10121212121212121,0.10978814409830574,0.017783103681926173,0.3867043232674342,0.18913344856502917,0.05461826989996672,0.007939441227601879,0.0643041324557237,0.03125000000000002,0.07954124353844369,0.13157894736842105,0.09907407407407323,0.5221599592460519,3.018347783547126,0.24885849952919395,4403
2288,3.2014,Kepler-1051 b,Kepler-1051,2.5432030219256268,1.3073659791667334,0.10121212121212121,0.1369111876411994,0.02369575998226203,0.4236367586356723,0.3041470321518712,0.1343805281941213,0.24557513038478912,0.17782791612947005,0.34455128205128194,0.42694932193429336,0.05263157894736842,0.29629629629629595,0.3642384105960264,3.018746683106338,0.2488337979111035,3523
2289,3.3489,Kepler-81 d,Kepler-81,2.581612191615762,1.397001573228836,0.10121212121212121,0.011979728918604946,0.0020761999222553397,0.04888116445796221,0.08332095166513447,0.010113861190639825,0.3498829616853517,0.30176087399063584,0.282051282051282,0.23686914436080658,0.23684210526315788,0.23703703703703594,0.1235354049923586,3.018748089217343,0.24883371084718858,4522
2290,3.2199,Kepler-954 b,Kepler-954,2.6120153739800425,1.409497688218727,0.10121212121212121,0.07530115320265966,0.011261127839189288,0.31175320443189214,0.14823972995637422,0.03191143139772956,0.21573378232242343,0.19413720567279638,0.14423076923076925,0.14036690036195945,0.02631578947368421,0.1388888888888881,0.15410086602139575,3.0189398564287035,0.2488218375302129,751
2291,3.8922,K2-37 d,K2-37,2.63217489507026,1.4255183484621767,0.10121212121212121,0.07473068992082134,0.025952499028191748,0.0879860960243319,0.1998680496998011,0.06263848255460042,0.11662765389511724,0.13842030263961458,0.1282051282051282,0.11170865820472603,0.10526315789473684,0.08333333333333302,0.0789607743250127,3.019022832211121,0.2488167004141741,4592
2292,3.396,Kepler-542 b,Kepler-542,2.6392756846940677,1.4305968977593504,0.10121212121212121,0.03251640706478486,0.004716584605993108,0.12165978709537258,0.2264489667954268,0.0941489033195983,0.06899100652950597,0.04134152134084278,0.05608974358974354,0.05848620848414976,0.02631578947368421,0.055555555555555074,0.003820682628629567,3.019185394914018,0.2488066366048767,2345
2293,3.3344,Kepler-373 c,Kepler-373,2.6124337694381303,1.4002057052775259,0.10121212121212121,0.01369111876411994,0.002414710779144797,0.04996741255702802,0.24229528275628062,0.1597141417712288,0.0024639645189109276,0.07207708488837619,0.015224358974358984,0.09065362315043217,0.1842105263157895,0.11296296296296261,0.41709118695873665,3.01941152980318,0.24879263857039477,2626
2294,3.4987,Kepler-1473 b,Kepler-1473,2.6296633456458314,1.416130241559515,0.10121212121212121,0.010838802354928283,0.0018279586272030711,0.0423636758635673,0.2698985428171227,0.17099062293583492,0.07337138789645874,0.06567822487616204,0.07211538461538466,0.05263758763573484,0.013157894736842105,0.03703703703703699,0.25089149261334687,3.019429802480727,0.24879150753741644,5500
2295,3.2569,Kepler-298 c,Kepler-298,2.5659389405648434,1.3841850450340758,0.10121212121212121,0.053053085210964766,0.007627777975242444,0.23462958939821849,0.08229860869991809,0.011961929571717243,0.3594650459255609,0.2486394788627265,0.27243589743589736,0.24447235146374607,0.2763157894736842,0.24907407407407284,0.28018339276617416,3.0194387867463566,0.24879095143764515,1802
2296,3.16838,TOI-4127 b,TOI-4127,2.3150578162560427,1.1084694822443022,0.8987878787878788,0.6437702579897191,0.9985832192269654,0.36280686508798604,0.17896113606112626,0.033106691772034465,0.08706007966818612,0.10734545701296058,0.18429487179487175,0.1713645908585588,0.1842105263157895,0.16666666666666688,0.02547121752419768,3.019465266604171,0.24878931242633823,4004
2297,3.19641,HD 110067 d,HD 110067,2.5839975425872197,1.383864631829207,0.10121212121212121,0.10564979979645887,0.01697067762539147,0.37910058657397344,0.17737650446504086,0.03483233630332635,0.14017220374248832,0.12290154034063921,0.16185897435897428,0.1239907619863975,0.2631578947368421,0.09259259259259207,0.41709118695873665,3.019656762546511,0.24877746013480154,639
2298,3.10291,K2-259 b,K2-259,2.6217698059755543,1.3984434326507464,0.10121212121212121,0.07530115320265966,0.011261127839189288,0.31175320443189214,0.27603260060842094,0.1398149865583484,0.07693044775710785,0.05669742824184027,0.11217948717948709,0.07603207102939465,0.21052631578947367,0.046296296296296856,0.0789607743250127,3.019684038677656,0.2487757720203718,3120
2299,3.3233,Kepler-245 c,Kepler-245,2.6069254450670356,1.4034098373262158,0.10121212121212121,0.06731466725692305,0.05799819348039373,0.41929176623940917,0.1599966740563625,0.03753956899897542,0.18561866042462322,0.13428445409513468,0.11538461538461538,0.11989672739250701,0.15789473684210525,0.11111111111111015,0.1235354049923586,3.0198153910166043,0.2487676429705648,4345
2300,3.2951,Kepler-1304 b,Kepler-1304,2.6169091758010516,1.409497688218727,0.10121212121212121,0.07358976335714468,0.010967751763218426,0.30740821203562885,0.235138881999766,0.09461053183867314,0.14208862059053015,0.21693017574811696,0.1201923076923077,0.11112379611988454,0.06578947368421052,0.11111111111111015,0.010188487009679071,3.0199732724772472,0.24875787280639436,2138
2301,3.2358,Kepler-375 c,Kepler-375,2.587994935046485,1.3761747149123509,0.10121212121212121,0.09412644150332458,0.014691371189002458,0.35737562459265687,0.23769473941280692,0.04997400722321372,0.01314114410085828,0.05522833683924815,0.08733974358974356,0.09533251982916414,0.05263157894736842,0.11759259259259214,0.5348955680081506,3.0199765599850394,0.2487576693740029,1960
2302,3.12558,TOI-700 d,TOI-700,2.457287560162922,1.3404486425694575,0.15333333333333335,0.004164381957419813,0.0005641847614824293,0.005431240495329113,0.007054166459992985,0.0002331457167044681,0.6094397218457832,0.5242332225011875,0.4687499999999999,0.3386351471232272,0.09210526315789475,0.34166666666666573,0.39480387162506364,3.0199999936013793,0.2487562193014171,3313
2303,3.854,Kepler-659 b,Kepler-659,2.605343971067614,1.4091772750138578,0.10121212121212121,0.08556949227574963,0.013089086466392359,0.3389094069085378,0.13188224251291222,0.03156637573700695,0.24858664257456914,0.1784488023342607,0.1682692307692307,0.1520641420587894,0.02631578947368421,0.14814814814814714,0.17320427916454398,3.0203148100597867,0.24873674009253238,5039
2304,3.5775,Kepler-1425 b,Kepler-1425,2.629462647372588,1.4188697744611452,0.10121212121212121,0.0034227796910299884,0.0004987393291504674,0.03910493156636969,0.2152031941780467,0.3348050207115063,0.016426430126072852,0.13490534029992535,0.024038461538461557,0.02924310424207491,0.039473684210526314,0.027777777777777127,0.0674987264391237,3.0206365654909977,0.24871683468806155,3514
2305,3.2507,Kepler-1785 b,Kepler-1785,2.5909994034357036,1.3791064957369021,0.10121212121212121,0.09721974841453901,0.015278123340944184,0.3638931131870518,0.21009147935196484,0.07196431122277915,0.043803813669527604,0.001044988803691389,0.07131410256410253,0.002339448339365993,0.0,0.03611111111111158,0.5476311767702495,3.0207767340978515,0.24870816415136557,1165
2306,3.195,Kepler-109 c,Kepler-109,2.578727814028488,1.354386616981259,0.4927272727272728,0.09412644150332458,0.01624852113069396,0.337823158809472,0.30874757549534493,0.13988743002268084,0.04708909969474217,0.1175748116984461,0.07532051282051287,0.22634162683365963,0.02631578947368421,0.2129629629629629,0.20376974019358132,3.0208666044091315,0.24870260528002533,1730
2307,3.9253,K2-195 b,K2-195,2.618977318246084,1.4085364486041199,0.10121212121212121,0.12150867903156447,0.02022038185153027,0.40517054095155325,0.23769473941280692,0.10206539114307882,0.01779529930324559,0.004057813666282147,0.048076923076923114,0.005848620848414983,0.13157894736842105,0.018518518518518906,0.0789607743250127,3.0209407527512084,0.24869801906824415,5497
2308,3.1556,Kepler-863 b,Kepler-863,2.6209138807710994,1.4066139693749058,0.10121212121212121,0.10838802354928286,0.017489727605955307,0.38453182706930256,0.23667239644759056,0.18158631860766397,0.02737738354345475,0.07299314650200177,0.032051282051282076,0.02924310424207491,0.039473684210526314,0.018518518518518084,0.1018848700967906,3.0211163360181703,0.24868715959365398,5213
2309,3.2709,Kepler-385 c,Kepler-385,2.6241479610694123,1.3986036392531809,0.10121212121212121,0.1163745094950195,0.02753221636034255,0.31827069302628713,0.2934124310170993,0.12769390903903716,0.15002806181813202,0.04876840605279229,0.006410256410256415,0.07369262269002864,0.013157894736842105,0.025925925925926307,0.16428935303107484,3.0213700821733256,0.24867146757593522,2758
2310,3.112,Kepler-1713 b,Kepler-1713,2.602796896569918,1.3748129587916575,0.10121212121212121,0.04088711999705447,0.005844954128957967,0.17488594394959806,0.32970560628228057,0.22273187469166852,0.19136791096874872,0.1648843048110199,0.2403846153846154,0.2684516969422475,0.13157894736842105,0.19999999999999976,0.11207335710646961,3.021431048891395,0.2486676976037359,1359
2311,3.2953,Kepler-1305 b,Kepler-1305,2.6361415686278815,1.4243969022451353,0.10121212121212121,0.050200768801773106,0.007198997556515799,0.22159461220942855,0.24433996868671337,0.1593317827958335,0.021080585328460157,0.028391124380810207,0.024038461538461557,0.02339448339365993,0.013157894736842105,0.027777777777777127,0.029291900152827247,3.021479091062732,0.24866472692159045,3160
2312,3.1641,Kepler-1755 b,Kepler-1755,2.551822356774721,1.33484141148425,0.10121212121212121,0.28049013095738556,0.06409138890440397,0.5137953508581359,0.19220047746067828,0.05662332306362515,0.08432234131384063,0.09280382710185248,0.002403846153846067,0.046204104702478294,0.34210526315789475,0.06574074074074035,0.5476311767702495,3.021569013198382,0.24865916678741587,4720
